stop_id,"stop_name","stop_desc",stop_lat,stop_lon
530015311,"Mestre De Aviz","Av. Ibirapuera, 900 Ref.: Pc Meste De Aviz/ Largo Meste De Aviz",-23.595202,-46.654400
530015312,"Republica Do Libano C/B","Av. Ibirapuera, 1888 Ref.: Av Chibaras/ Av Acoce",-23.601363,-46.660171
530015313,"Moema C/B","Av. Ibirapuera, 2212 Ref.: Av Jamaris/ Pc Nossa Senhora Aparecida",-23.603717,-46.662385
530015314,"Juruce C/B","Av. Ibirapuera, 2564 Ref.: Av Juruce/ Av Jandira",-23.606078,-46.664593
530015315,"Parada 2 - Shopping Ibirapuera C/B","Av. Ibirapuera, 3050 Ref.: Av Cotovia/ Av Moaci",-23.609257,-46.667563
530015316,"Parada 1 - Shopping Ibirapuera C/B","Av. Ibirapuera, 3100 Ref.: Av Cotovia/ Av Joao Castaldi",-23.609685,-46.667978
530015317,"Shopping Ibirapuera B/C","Av. Ibirapuera, 3253 Ref.: R Capitao Alvaro Nascimento Carvalhaes/ R Luiz Brandao",-23.610821,-46.668978
530015318,"Juruce B/C","Av. Ibirapuera, 2681 Ref.: Av Aratas/ Av Juruce",-23.606836,-46.665170
530015319,"Moema B/C","Av. Ibirapuera, 2119 Ref.: Av Sabia/ Av Juriti",-23.603016,-46.661581
530015320,"Republica Do Libano B/C","Av. Ibirapuera, 1599 Ref.: Av Indianopolis/ R Prestes Joao",-23.599261,-46.658076
530015321,"Av. Ibirapuera, 901","Ref.: Pc Meste De Aviz/ Largo Meste De Aviz",-23.595082,-46.654019
530015327,"Parada J.k.  B/C (acesso Ao Itaim)","Av. Sto. Amaro Ref.: Lateral Tunel Takeharu Akagawa B/C",-23.585198,-46.670511
530015342,"Fiandeiras B/C1","Av. Sto. Amaro, 1481 Ref.: R Natividade/ R Das Fiandeiras",-23.597141,-46.673646
530015348,"Eucaliptos B/C","Av. Sto. Amaro, 2283 Ref.: R Doutor Andrade Pertence/ Av Joao Castaldi",-23.604788,-46.675035
530015350,"R. Araguari, 753","Ref.: Av Pavao/ Av Santo Amaro",-23.602448,-46.673963
530015351,"Av. Rouxinol, 630","Ref.: R Gaivota/ Al Jauaperi",-23.604504,-46.669075
530015352,"Al. Dos Arapanes, 1228","Ref.: Av Bem Te Vi/ Av Pavao",-23.607557,-46.667925
530015353,"Av. Cotovia, 605","Ref.: R Normandia/ Al Jauaperi",-23.607431,-46.670472
530015354,"Av. Cotovia, 361","Ref.: R Pariquera Acu/ R Major Prado",-23.606065,-46.672166
530015355,"Av. Cotovia, 99","Ref.: R Pintassilgo / R Tuim",-23.604613,-46.674045
530015394,"R. Pedro De Toledo, 1660","R. Pedro De Toledo, 1660 Ref.: Av Ibirapuera/ Av Rubem Berta",-23.597429,-46.653517
530015400,"R. Afonso Braz, 446","Ref.: R Barra Do Peixe/ R Escobar Ortiz",-23.595495,-46.668063
530015401,"R. Afonso Braz, 525","Ref.: R Jerusalem/ R Lourenco De Almeida",-23.595459,-46.669089
530015402,"R. Afonso Braz, 692","Ref.: R Domingos Leme / R Jerusalem",-23.595212,-46.670515
530015403,"R. Afonso Braz, 707","Ref.: R Jacques Felix/ R Marcos Lopes",-23.595258,-46.670918
530015404,"R. Diogo Jacome, 471","Ref.: R Afonso Braz / Av Helio Pellegrino",-23.596083,-46.666985
530015405,"R. Diogo Jacome, 764","Ref.: R Araguari/ Av Lavandisca",-23.598440,-46.668568
530015406,"Av. Lavandisca, 124","Ref.: R Inhambu/ R Tuim",-23.599782,-46.668051
530015407,"Av. Lavandisca, 286","Ref.: R Canario/ R Inhambu",-23.600642,-46.666959
530015408,"Av. Lavandisca, 464","Ref.: Al Jauaperi / R Gaivota",-23.601839,-46.665444
530015409,"Av. Lavandisca","Ref.: Av Ibirapuera/ Al Dos Arapanes",-23.603809,-46.663038
530015410,"Av. Jamaris, 213","Ref.: Al Dos Jurupis",-23.605169,-46.661320
530015411,"Av. Prof. Ascendino Reis, 1245","Ref.: R Doutor Haberbeck Brandao/ Av Rubem Berta",-23.599917,-46.652139
530015412,"Av. Prof. Ascendino Reis, 1450","Ref.: R. Dr. Alcides Rios De Castro",-23.601282,-46.655283
530015413,"Al. Dos Maracatins, 280","Ref.: Av Moema / Av Chibaras",-23.604205,-46.658199
530015414,"Al. Dos Maracatins, 552","Ref.: Av Jamaris/ R Caboquenas",-23.605945,-46.659878
530015415,"Al. Dos Maracatins, 796","Ref.: Av Jandira/ Av Jurema",-23.607612,-46.661404
530015416,"Al. Dos Maracatins, 1002","Ref.: Av Aratas/ Av Juruce",-23.609041,-46.662781
530015417,"Al. Dos Maracatins, 1250","Ref.: Av Moaci / Av Irai",-23.610763,-46.664420
530015418,"Av. Dos Imares, 398","Ref.: Al Dos Nhambiquaras / Al Dos Maracatins",-23.613127,-46.665264
530015419,"Av. Dos Imares, 700","Ref.: Al Dos Aicas/ Al Dos Anapurus",-23.614498,-46.663573
530015421,"Av. Dos Eucaliptos, 104","Ref.: R Ubaira / Av Santo Amaro",-23.605783,-46.674403
530015422,"Av. Dos Eucaliptos, 332","Ref.: R Major Prado/ R Pariquera Acu",-23.607126,-46.672731
530015424,"Av. Dos Imares, 162","Ref.: Al Dos Jurupis / Al Dos Pamaris",-23.611607,-46.667161
530015425,"Av. Irai, 297","Ref.: Al Dos Jurupis",-23.609512,-46.664410
530015426,"Av. Irai, 75","Ref.: R Juquis/ Av Ibirapuera",-23.608355,-46.665839
530015427,"Av. Moema, 137","Ref.: Al Dos Jurupis/ Al Dos Maracatins",-23.604019,-46.659128
530015428,"Al. Iraé, 185","Ref.: Av Acoce/ Av Indianopolis",-23.601313,-46.658333
530015429,"Av. Moema, 81","Ref.: Av Ibirapuera/ Al Irae",-23.602758,-46.660700
530015430,"Av. Juriti, 541","Ref.: Al Jauaperi / Al Dos Arapanes",-23.600872,-46.663094
530015431,"Al. Jauaperi, 271","Ref.: R Min Gabriel De Rezende Passos / Av Juriti",-23.600268,-46.662638
530015432,"Al. Dos Arapanes, 100","Ref.: Av Agami/ R Dos Aracuitas",-23.599833,-46.660637
530015433,"Al. Dos Arapanes, 276","Ref.: Av Juriti/ R Ministro Gabriel Rezende Passos",-23.601102,-46.661784
530015434,"Av. Juriti, 19","Ref.: R Tuim/ R Inhambu",-23.598012,-46.666614
530015437,"Av. Hélio Pellegrino, 836","Ref.: R Dr Ernani Pereira / Av Santo Amaro",-23.598074,-46.673097
530015442,"Av. Hélio Pellegrino, 619","Ref.: Rua Quicaba",-23.598492,-46.670907
530015445,"R. Dos Açores, 305","Ref.: R Dom Diniz/ R Dom Joao Vi",-23.596897,-46.660717
530015497,"Av. Brig. Luís Antônio, 5012","Ref.: R Oliveira Dias/ Av Santo Amaro",-23.583612,-46.669339
530015498,"Groelandia","Av. Brig. Luís Antônio, 4700 Ref.: R Vieira Maciel/ R Henrique Martins",-23.582152,-46.666797
530015499,"Groenlândia","Av. Brig. Luís Antônio, 4667 Ref.: R Vieira Maciel/ R Henrique Martins",-23.581841,-46.666116
530015500,"Av. Brig. Luís Antônio, 4435","Ref.: R General Fonseca Teles/ Pc Dia Do Senhor",-23.580849,-46.664415
530015501,"Pça. Dia Do Senhor, 50","Ref.: Av Brigadeiro Luis Antonio/ R Bento De Andrade",-23.580974,-46.663717
530015502,"Dia Do Senhor","Av. Brig. Luís Antônio, 4312 Ref.: Pc Dia Do Senhor/ R Conselheiro Torres Homem",-23.580365,-46.663732
530015503,"Parque Ibirapuera","Av. Brig. Luís Antônio, 4149 Ref.: R General Sampaio/ Av Pedro Alvares Cabral",-23.579414,-46.661951
540014084,"R. Siqueira Bueno, 868","Ref.: R Serra Da Bocaina/ R Taquari",-23.546288,-46.591934
540014085,"R. Siqueira Bueno, 1098","Ref.: R Diamantino/ R Professor Machado Tolosa",-23.547958,-46.590361
540014086,"R. Siqueira Bueno, 1328","Ref.: Tr Siqueira Bueno/ R Tobias Barreto",-23.549599,-46.588837
540014087,"R. Siqueira Bueno, 1570","Ref.: R Joao Carlos Frederico Coelho/ R Tarcisio Maria Da Costa",-23.551122,-46.587250
540014119,"R. Fernando Falcão, 58","Ref.: R Joao Marmore/ R Siqueira Bueno",-23.554452,-46.584021
540014124,"R. Br. De Monte Santo, 6","Ref.: R Cadiriri/ R Sarapui",-23.566614,-46.601415
540014125,"R. Br. De Monte Santo, 95","Ref.: R Cadiriri/ R Sarapui",-23.566993,-46.600441
540014126,"R. Br. De Monte Santo, 229","Ref.: R Silica/ R Cadiriri",-23.567732,-46.599155
540014127,"R. Br. De Monte Santo, 478","Ref.: R Silica/ R Cadiriri",-23.568881,-46.597527
540014128,"R. Br. De Monte Santo, 479","Ref.: R Silica/ R Cadiriri",-23.568899,-46.597398
540014129,"R. Br. De Monte Santo, 815","Ref.: R Carlos Venturi/ R Adriano Couto De Barros",-23.570859,-46.594457
540014130,"R. Br. De Monte Santo, 848","Ref.: R Vitoantonio Del Vecchio/ R Carlos Venturi",-23.571667,-46.594090
540014131,"R. Br. De Monte Santo","Ref.: R Vitoantonio Del Vecchio/ R Carlos Venturi",-23.574289,-46.592685
540014132,"R. Br. De Monte Santo, 1375","Ref.: R Vitoantonio Del Vecchio/ R Domingos Da Fonseca",-23.574757,-46.592481
540014135,"R. Dianópolis, 1010","Ref.: R Barao De Monte Santo/ R Capitao Pacheco E Chaves",-23.578139,-46.592815
540014136,"R. Dianópolis, 1010","Ref.: R Barao De Monte Santo/ R Capitao Pacheco E Chaves",-23.578290,-46.592679
540014137,"R. Dianópolis, 1381","Ref.: R Barao De Monte Santo/ R Capitao Pacheco E Chaves",-23.580751,-46.591617
540014138,"R. Dianópolis, 1319","Ref.: R Barao De Monte Santo/ R Capitao Pacheco E Chaves",-23.581259,-46.591285
540014144,"Juventus B/C","Av. Paes De Barros, 2621 Ref.: R Juventus/ R Coronel Joviniano Brandao",-23.573775,-46.587448
540014145,"Juventus C/B","Av. Paes De Barros, 2562 Ref.: R Juventus/ R Coronel Joviniano Brandao",-23.573402,-46.587489
540014146,"São Cristóvão C/B","Av. Paes De Barros, 2226 Ref.: R Terenas/ R Manuel Vieira Souza",-23.570096,-46.587572
540014147,"São Cristóvão B/C","Av. Paes De Barros, 2199 Ref.: R Terenas/ R Manuel Vieira Souza",-23.569692,-46.587742
540014148,"Bixira C/B","Av. Paes De Barros, 1766 Ref.: R Bixira/ R Isabel Dias",-23.567646,-46.590692
540014149,"Bixira B/C","Av. Paes De Barros, 1697 Ref.: R Bixira/ R Emboacava",-23.567176,-46.591552
540014150,"Guaimbe C/B","Av. Paes De Barros, 1306 Ref.: R Guaimbe/ R Came",-23.565522,-46.594744
540014151,"Guaimbe B/C","Av. Paes De Barros, 1219 Ref.: R Guaimbe/ R Jumana",-23.565074,-46.595431
540014152,"Inhomerim C/B","Av. Paes De Barros, 844 Ref.: R Ezequiel Ramos/ R Visconde De Inhomerim",-23.562480,-46.597946
540014153,"Inhomerim B/C","Av. Paes De Barros, 755 Ref.: R Visconde De Inhomerim/ R Curupace",-23.561786,-46.598446
540014154,"Oratorio C/B","Av. Paes De Barros, 152 Ref.: Tr Francisco Santurini/ R Leocadia Cintra",-23.556840,-46.600202
540014155,"R. Taquari, 156","Ref.: R Javari/ R Dos Trilhos",-23.553968,-46.600079
540014156,"R. Taquari, 156","Ref.: R Javari/ R Dos Trilhos -- Em Frente Ao Armarinhos Fernando",-23.553976,-46.599752
540014157,"Pça. Ciro Pontes","Ref.: R Bresser/ R Taquari",-23.552051,-46.599756
540014159,"R. Bresser, 2376","Ref.: Ac Esquerdo Vd Bresser/ Pc Ciro Pontes",-23.549703,-46.601250
540014160,"R. Dos Trilhos, 894","Ref.: R Visconde De Laguna/ R Taquari",-23.553229,-46.601569
540014161,"R. Taquari, 84","Ref.: Pc Ciro Pontes/ R Bresser",-23.552722,-46.599195
540014162,"Pça. Ciro Pontes","Pça. Ciro Pontes Ref.: Pc Ciro Pontes/ R Taquari",-23.552128,-46.598869
540014163,"R. Taquari, 556","Ref.: R Catarina Braida/ Pc Ciro Pontes",-23.551060,-46.597429
540014164,"R. Taquari, 1088","Ref.: R Paqueta/ R Sapucaia",-23.547957,-46.594215
540014165,"R. Paraupava, 74","Ref.: R Taquari/ R Caa Acu",-23.547138,-46.592349
540014169,"R. Tobias Barreto, 305","Ref.: R Dos Trilhos/ R Cassandoca",-23.554838,-46.591717
540014170,"R. Tobias Barreto, 328","Ref.: R Dos Trilhos/ R Cassandoca",-23.554676,-46.591519
540014171,"R. Tobias Barreto, 553","Ref.: R Souza Leao/ R Sapucaia",-23.552647,-46.590898
540014172,"R. Tobias Barreto, 664","Ref.: R Antonio Rocco/ R Joaquim Lopes Figueira",-23.552004,-46.590139
540014173,"R. Tobias Barreto, 789","Ref.: R Itabaiana/ R Doutor Ernesto Moreira",-23.551133,-46.589329
540014174,"R. Tobias Barreto, 812","Ref.: R Doutor Ernesto Moreira - Conscessionária Honda",-23.550764,-46.588921
540014180,"R. Dos Trilhos, 1998","Ref.: R Joao Da Costa/ R Roberto Lessa",-23.556125,-46.590873
540014181,"R. Dos Trilhos, 1879","Ref.: R Tobias Barreto/ R Joao Pires",-23.555354,-46.591710
540014182,"R. Dos Trilhos, 1684","Ref.: R Donatarios/ R Dos Capitaes Mores",-23.554574,-46.593318
540014183,"Pça. Dos Industriários, 1611","Ref.: R Jeronimo De Mendonca/ R Benedita Maria Cardoso",-23.554107,-46.593653
540014209,"R. Do Oratório, 2318","Ref.: R Crissiunal/ R Santo Hipolito",-23.568622,-46.583280
540014214,"R. Do Oratório, 1660","Ref.: Tr Arlindo Ramos/ R Valentim Magalhaes",-23.566013,-46.588634
540014216,"R. Do Oratório, 1476","Ref.: R Fernando Falcao/ R Doutor Francisco Eugenio",-23.564696,-46.589764
540014217,"R. Do Oratório, 1226","Ref.: R Tamarataca/ R Lituania",-23.562915,-46.591348
540014218,"R. Do Oratório, 1219","Ref.: R Tamarataca/ R Lituania",-23.562460,-46.591631
540014219,"R. Do Oratório, 890","Ref.: R Visconde De Inhomerim/ R Bastos Barreto",-23.560670,-46.593370
540014220,"R. Do Oratório, 778","Ref.: R Pires De Campos/ R Professor Joao Roberto Soares Lima",-23.559749,-46.594146
540014221,"R. Do Oratório, 638","Ref.: R Cuiaba/ R Padre Savino Agazzi",-23.558688,-46.595117
540014229,"R. Da Mooca, 3988","Ref.: R Martins Bonilha/ R Fernando Falcao",-23.559763,-46.587416
540014231,"R. Da Mooca, 3645","Ref.: R Leme Da Silva/ R Itaqueri",-23.558449,-46.590286
540014232,"R. Da Mooca, 3574","Ref.: R Leme Da Silva/ R Olivio D Assuncao Pereira",-23.558232,-46.590972
540014233,"R. Da Mooca, 3441","Ref.: R Olivio D Assuncao Pereira/ R Pires De Campos",-23.557682,-46.592095
540014235,"R. Da Mooca, 3265","Ref.: R Antunes Maciel/ R Tobias Barreto",-23.556975,-46.593623
540014236,"R. Da Mooca, 3031","Ref.: R Dos Capitaes Mores/ R Domingos De Oliveira",-23.556068,-46.595694
540014237,"R. Da Mooca, 2453","Ref.: Av Paes De Barros/ R Iolanda",-23.555371,-46.601303
540014238,"R. Da Mooca, 2095","Ref.: R Joao Antonio De Oliveira/ R Marina Crespi",-23.554991,-46.604752
540014239,"R. Da Mooca, 1865","Ref.: R Borges De Figueiredo/ R Joao Antonio De Oliveira",-23.554801,-46.607089
540014243,"R. João Antônio De Oliveira, 1297","Ref.: R Visconde De Inhomerim/ R Ezequiel Ramos",-23.563908,-46.602921
540014245,"R. João Antônio De Oliveira, 911","Ref.: R Conselheiro Benevides",-23.560581,-46.604540
540014246,"R. João Antônio De Oliveira, 621","Ref.: Rua Guaratingueta",-23.558303,-46.605654
540014247,"R. João Antônio De Oliveira, 445","Ref.: Rua Da Mooca",-23.556826,-46.606007
540014248,"R. João Antônio De Oliveira, 152","Ref.: Rua Javari",-23.553174,-46.605920
540014249,"R. Alm. Brasil, 521","Ref.: R Timbo/ R Tagi",-23.551123,-46.606874
540014251,"R. Visc. De Parnaíba","R. Visc. De Parnaíba Ref.: R Dias Grillo/ R Ipanema",-23.546887,-46.608433
540014252,"R. Visc. De Parnaíba","R. Visc. De Parnaíba Ref.: R Dias Grillo/ R Ipanema",-23.546858,-46.608192
540014253,"R. Ipanema, 552","R. Ipanema, 552 Ref.: Rua Ipanema/rua Hipodromo",-23.547137,-46.607009
540014254,"R. Ipanema, 626","R. Ipanema, 626 Ref.: R Hipodromo/ R Guarapuava",-23.546830,-46.606474
540014255,"R. Ipanema, 644","R. Ipanema, 644 Ref.: R Hipodromo/ R Guarapuava",-23.546765,-46.606319
540014257,"R. Ipanema, 686","R. Ipanema, 686 Ref.: R Guarapuava/ R Bresser",-23.546528,-46.605875
540014258,"R. Ipanema, 686","R. Ipanema, 686 Ref.: R Guarapuava/ R Bresser Metrô Bresser - Lado Sul",-23.546416,-46.605685
540014259,"R. Do Hipódromo, 1110","Ref.: R Frei Gaspar/ Av Alcantara Machado",-23.548543,-46.606207
540014384,"R. Dos Trilhos, 1384","Ref.: R Juvenal Parada/ R Dos Capitaes Generais",-23.553920,-46.596186
540014385,"R. Dos Trilhos, 1092","Ref.: Pc Maria Candida Freitas De Oliveira/ R Taquari",-23.553463,-46.598936
540014387,"R. Da Mooca, 1678","Ref.: R Borges De Figueiredo/ Av Presidente Wilson",-23.554869,-46.608592
540014388,"R. Dr. Almeida Lima, 1379","Ref.: R Luis Guimaraes/ Pc Presidente Kennedy",-23.553171,-46.609794
540014389,"R. Dos Trilhos, 600","Ref.: R Pereira Da Silva/ R Visconde De Laguna",-23.552972,-46.604040
540014390,"R. Curupacê, 61","Ref.: R Arariboia/ R Tabajaras",-23.561002,-46.602435
540014391,"R. Guaratinguetá, 302","Ref.: Rua Marina Crespi / Rua Canuto Saraiva",-23.558179,-46.604089
540014392,"Lgo. S. Rafael, 15","Ref.: Al Rubiao Junior/ R Guaratingueta",-23.558344,-46.603606
540014393,"R. Canuto Saraiva, 28","Ref.: R Visconde De Cairu/ R Visconde De Cairu",-23.559350,-46.603695
540014394,"R. Canuto Saraiva, 348","Ref.: R Doutor Eduardo Goncalves/ R Curupace",-23.561877,-46.602584
540014395,"R. Vitoantônio Del Vecchio, 544","Ref.: R Enrico Bastiglia/ R Barao De Monte Santo",-23.574361,-46.592362
540014396,"R. Vitoantônio Del Vecchio, 188","Ref.: R Violeta De Alcantara/ R Juventus",-23.571969,-46.590674
540014397,"R. Vitoantônio Del Vecchio, 177","Ref.: R Juventus/r Francisco Soledade - Calçada Do Ama",-23.571789,-46.590476
540014398,"R. Juventus, 394","Ref.: R Miguel Zuccas/ R Maria Luisa De Pinho",-23.570595,-46.591119
540014399,"R. Juventus, 337","Ref.: R Carlos Venturi/ Tr Emboacava",-23.569438,-46.592136
540014400,"R. Celso De Azevedo Marques, 500","Ref.: R Conego Antonio Lessa/ R Juventus",-23.569063,-46.592909
540014401,"R. Celso De Azevedo Marques, 273","Ref.: R Etiopia/ R Conego Antonio Lessa",-23.568421,-46.595362
540014402,"R. Celso De Azevedo Marques, 60","Ref.: R Desembargador Paulo Costa/ R Conego Antonio Lessa",-23.567800,-46.597260
540014403,"R. D. Joaquim De Melo, 203","Ref.: R Jumana/ R Conego Antonio Lessa",-23.566765,-46.599027
540014404,"R. D. Joaquim De Melo, 150","Ref.: R Jumana/ R Cadiriri",-23.566624,-46.599537
540014406,"R. Leocádia Cintra, 15","Ref.: R Orville Derby/ R Tijuguacu",-23.556932,-46.603245
540014407,"R. Orville Derby, 25","Ref.: R Olimpio Portugal/ R Da Mooca",-23.555519,-46.603270
540014451,"R. Lituânia, 249","Ref.: R Doutor Francisco Eugenio/ R Pascoal Moreira",-23.563054,-46.589842
540014452,"R. Tamarataca, 57","R. Tamarataca, 57 Ref.: R Dias Leme/ R Do Oratorio",-23.563530,-46.591297
540014453,"R. Pascoal Moreira, 451","Ref.: R Do Oratorio/ R Lituania",-23.562928,-46.590763
540014454,"R. Pe. Adelino, 71","Ref.: Pc Barao De Tiete/ R Siqueira Bueno",-23.546072,-46.593176
540014456,"R. Jaibarás, 300","Ref.: R Doutor Guilherme Elis/ R Doutor Guilherme Elis",-23.548134,-46.597157
540014457,"R. Jaibarás, 299","Ref.: R Doutor Guilherme Elis/ R Doutor Guilherme Elis",-23.548241,-46.597028
540014458,"R. Visc. De Inhomirim, 578","Ref.: R Came/ Av Paes De Barros",-23.562374,-46.598767
540014459,"R. Visc. De Inhomirim, 818","Ref.: R Madre De Deus/ R Padre Raposo",-23.561791,-46.596528
540014460,"R. Pe. Raposo, 445","Ref.: R Visconde De Inhomerim/ R Dias Leme",-23.559913,-46.596977
540014461,"R. Pe. Raposo, 137","Ref.: Av Paes De Barros",-23.558118,-46.598908
540014462,"R. Visc. De Inhomirim, 308","Ref.: R Tabajaras/ R Canuto Saraiva",-23.563084,-46.601059
540014463,"R. Curupacê, 619","Ref.: R Padre Raposo/ R Visconde De Inhomerim",-23.559662,-46.597011
540014465,"R. Visc. De Inhomirim, 1150","Ref.: R Dias Leme/ R Do Oratorio",-23.561040,-46.593357
540014575,"Av. Alcântara Machado, 1505","Ref.: R Conselheiro Lafaiette/ R Doutor Almeida Lima",-23.551636,-46.608719
540014576,"Av. Alcântara Machado, 2180","Ref.: R Guarapuava/ R Do Hipodromo",-23.549260,-46.604342
540014577,"Instituto Brasileiro De Controle Do Cancer","Av. Alcântara Machado, 2576 Ref.: R Joao Tobias/ Ac Esquerdo Vd Bresser",-23.547464,-46.601027
540014578,"Av. Alcântara Machado, 2988","Ref.: R Jaibaras/ R Doutor Siqueira Cardoso",-23.545496,-46.597145
540014584,"Av. Alcântara Machado, 3198","Ref.: R Doutor Fomm / Vdto Guadalajara",-23.544691,-46.595242
540014585,"Instituto Brasileiro De Controle Do Cancer","Av. Alcântara Machado, 2713 Ref.: Ac Direito Vd Bresser/ R Pires Do Rio",-23.546269,-46.599898
540014586,"Av. Alcântara Machado, 2105","Ref.: R Guarapuava/ R Do Hipodromo",-23.549079,-46.604820
540014587,"Av. Alcântara Machado, 1555","Ref.: R Conselheiro Lafaiette/ R Doutor Almeida Lima",-23.551705,-46.609688
550011251,"Av. Morumbi, 6000","Ref.: R Leonor Quadros/ R Leonor Quadros",-23.616192,-46.712823
550011253,"Av. Morumbi, 6599","Ref.: R Doutor Mario Freire/ R Deputado Euvaldo Lodi",-23.617250,-46.707175
550011255,"Av. Morumbi, 6849","Ref.: R Ivan Fleury Meireles/ R Antonio De Andrade Rabelo",-23.617481,-46.704791
550011324,"Av. Giovanni Gronchi, 3363","Ref.: R Antonio Julio Dos Santos/ R Jose Dias Da Costa",-23.609103,-46.726276
550011325,"Av. Giovanni Gronchi, 2745","Ref.: R Doutor Rubens Maragliano/ R Santo Americo",-23.604809,-46.725067
550011326,"Av. Giovanni Gronchi, 2704","Ref.: R Doutor Rubens Maragliano/ R Santo Americo",-23.604297,-46.725193
550011327,"Av. Giovanni Gronchi, 1967","Ref.: R Professor Alfredo Aschar/ R Comendador Gabriel Calfat",-23.600367,-46.722517
550011328,"Av. Giovanni Gronchi, 922","Ref.: R Joao Da Cruz Melao/ R Corgie Assad Abdalla",-23.598921,-46.720907
550011329,"Av. Jorge João Saad, 1110","Ref.: Av Giovanni Gronchi / R Guihei Vatanabe",-23.596450,-46.720051
550011330,"Av. Jorge João Saad, 900","Ref.: Av Giovanni Gronchi / R Guihei Vatanabe",-23.593738,-46.720786
550011331,"Av. Jorge João Saad, 560","Ref.: R Professor Oswaldo Teixeira/ R Regente Leon Kaniefsky",-23.591275,-46.721915
550011332,"Av. Jorge João Saad, 497","Ref.: R Amelia Correa Fontes Guimaraes / R Prof Oswaldo Teixeira",-23.590209,-46.721929
550011358,"Parada Vital Brasil B/C","Av. Prof. Francisco Morato, 100 Ref.: R Mmdc/ Av Lineu De Paula Machado",-23.572945,-46.705052
550011362,"Roquete Pinto B/C","Av. Prof. Francisco Morato, 1233 Ref.: R Doutor Queiros Guimaraes/ R Porto Grande",-23.580950,-46.711425
550011364,"Fund Carlos Chagas B/C","Av. Prof. Francisco Morato, 1533 Ref.: R Sanharo/ R Ladislau Roman",-23.582836,-46.713849
550011365,"Fund Carlos Chagas C/B","Av. Prof. Francisco Morato, 1540 Ref.: R General Sena Vasconcelos/ R Sanharo",-23.582898,-46.714190
550011390,"R. José Jannarelli, 126","Ref.: R Licio Marcondes Do Amaral/ Av Professor Francisco Morato",-23.586009,-46.718987
550011392,"Av. Morumbi, 3608","Ref.: Av Giovanni Gronchi/ R Padre Lebret",-23.600602,-46.709278
550011393,"Av. Morumbi, 3601","Ref.: Av Giovanni Gronchi/ R Padre Lebret",-23.601383,-46.709798
550011394,"Av. Joaquim Candido De Azevedo Marques","Ref.: R Adalivia De Toledo/ R Margarida Galvao",-23.601772,-46.709816
550011395,"Av. Joaquim Candido De Azevedo Marques","Ref.: R Adalivia De Toledo/ R Margarida Galvao",-23.601901,-46.709878
550011396,"R. Margarida Galvão, 8","Ref.: R Joaquim Candido De Azevedo Marques/ R Adalivia De Toledo",-23.605018,-46.708433
550011397,"R. Adalivia De Toledo, 72","Ref.: R Barao De Melgaco/ Av Barao De Monte Mor",-23.608338,-46.708721
550011398,"R. Dauro Cavallaro, 257","Ref.: Av Barao De Monte Mor/ Av Duquesa De Goias",-23.610602,-46.705858
550011399,"R. Dauro Cavallaro, 269","R. Dauro Cavallaro, 269 Ref.: Av Barao De Monte Mor/ Av Duquesa De Goias",-23.610422,-46.705114
550011400,"R. Dauro Cavallaro, 273","R. Dauro Cavallaro, 273 Ref.: Av Barao De Monte Mor/ Av Duquesa De Goias",-23.610479,-46.704677
550011401,"Av. Dqa. De Goiás, 235","Ref.: R Paulo Bourroul/ R Conde De Itaguai",-23.609632,-46.703840
550011402,"R. Br. Do Melgaço, 360","Ref.: R Barao De Campos Gerais/ Av Duquesa De Goias",-23.609659,-46.705735
550011404,"R. Br. Do Melgaço, 20","Ref.: R Adalivia De Toledo/ R Barao De Campos Gerais",-23.608831,-46.707079
550011406,"Av. Dqa. De Goiás","Ref.: R. Américo Alves Pereira Filho / Av. Boaventura José Rodrigues Neto",-23.611078,-46.703523
550011407,"Av. Dqa. De Goiás, 391","Ref.: R Americo Alves Pereira Filho/ R Ministro Nelson Hungria",-23.611653,-46.703272
550011408,"Av. Dqa. De Goiás, 670","Ref.: R Ulysses Reis De Mattos/ R George Eastman",-23.613165,-46.702864
550011409,"Av. Dqa. De Goiás, 675","Ref.: R Ulysses Reis De Mattos/ R George Eastman",-23.613430,-46.702691
550011410,"Av. Dqa. De Goiás, 832","Ref.: R Ulysses Reis De Mattos/ R George Eastman",-23.614525,-46.702490
550011411,"Av. Dqa. De Goiás, 853","Ref.: R Ulysses Reis De Mattos/ R George Eastman",-23.615126,-46.702264
550011412,"Av. Dr. Alberto De Oliveira Lima, 170","Ref.: R Professor Joao Mendes Franca/ R Ministro Nelson Hungria",-23.616793,-46.703898
550011413,"R. Min. Nelson Hungria","Ref.: R Artur De Souza Marques/ Av Doutor Alberto De Oliveira Lima",-23.616492,-46.705595
550011414,"Av. Com. Adibo Ares, 322","Ref.: R Doutor Serafico De Assis Carvalho/ R Radiantes",-23.593596,-46.709922
550011415,"Av. Com. Adibo Ares, 376","Ref.: R Doutor Serafico De Assis Carvalho/ R Professor Luiz Oliani",-23.593161,-46.710289
550011416,"R. Pe. José Achoteguim, 122","Ref.: R Doutor Dario De Castro Bueno/ R Doutor Antonio Batista Pereira",-23.591794,-46.713683
550011417,"R. Três Irmãos, 839","Ref.: R Doutor Dario De Castro Bueno/ R Doutor Castilho Cabral",-23.591473,-46.714177
550011418,"R. Três Irmãos, 503","Ref.: R Valdemar Bratkanskas/ R Regente Leon Kaniefsky",-23.588861,-46.716097
