"route_id","agency_id","route_short_name","route_long_name","route_type","route_color","route_text_color"
"5318-10","1","5318-10","Chác. Santana - Pça. Da Sé","3","782F40","FFFFFF"
"5362-10","1","5362-10","Pq. Res. Cocaia - Pça. Da Sé","3","0082BA","FFFFFF"
"5362-21","1","5362-21","Grajaú - Pça. Da Sé","3","0082BA","FFFFFF"
"5362-22","1","5362-22","Jd. Eliana - Pça. Da Sé","3","0082BA","FFFFFF"
"5362-23","1","5362-23","Pq. Res. Cocaia - Vicente Rao","3","0082BA","FFFFFF"
"5362-41","1","5362-41","Pq. Res. Cocaia - Pq. Ibirapuera","3","0082BA","FFFFFF"
"5370-10","1","5370-10","Term. Varginha - Lgo. São Francisco","3","0082BA","FFFFFF"
"5370-21","1","5370-21","Term. Varginha - Pq. Ibirapuera","3","0082BA","FFFFFF"
"5391-10","1","5391-10","Jd. âNgela - Lgo. São Francisco","3","782F40","FFFFFF"
"5391-21","1","5391-21","Term. Guarapiranga - Lgo. São Francisco","3","782F40","FFFFFF"
"5391-22","1","5391-22","Moema - Jd. âNgela","3","782F40","FFFFFF"
"546A-10","1","546A-10","Jd. Apurá - Sto. Amaro","3","0082BA","FFFFFF"
"546A-31","1","546A-31","Jd. Apurá - Sto. Amaro","3","0082BA","FFFFFF"
"546J-10","1","546J-10","Jd. Selma - Sto. Amaro","3","0082BA","FFFFFF"
"546J-31","1","546J-31","Jd. Selma - Sto. Amaro","3","0082BA","FFFFFF"
"546J-41","1","546J-41","Jd. Selma - Col. Sta. Maria","3","0082BA","FFFFFF"
"546L-10","1","546L-10","Jd. Luso - Term. Sto. Amaro","3","0082BA","FFFFFF"
"546L-41","1","546L-41","Jd. Luso - Col. Sta. Maria","3","0082BA","FFFFFF"
"546T-10","1","546T-10","Vl. Guacuri - Term. Sto. Amaro","3","0082BA","FFFFFF"
"5611-10","1","5611-10","Eldorado - Pça. João Mendes","3","0082BA","FFFFFF"
"5614-10","1","5614-10","Eldorado - Pça. João Mendes","3","0082BA","FFFFFF"
"5614-21","1","5614-21","Eldorado - Pq. Ibirapuera","3","0082BA","FFFFFF"
"5630-10","1","5630-10","Term. Grajaú - Metrô Brás","3","0082BA","FFFFFF"
"5630-21","1","5630-21","Cid. Dutra - Lgo. São Francisco","3","0082BA","FFFFFF"
"5632-10","1","5632-10","Vl. São José - Lgo. São Francisco","3","0082BA","FFFFFF"
"5632-21","1","5632-21","Jd. Iporanga - Lgo. São Francisco","3","0082BA","FFFFFF"
"5632-51","1","5632-51","Jd. Alpino - Lgo. São Francisco","3","0082BA","FFFFFF"
"5652-10","1","5652-10","Jd. Iv Centenário - Pça. Da Sé","3","0082BA","FFFFFF"
"5652-22","1","5652-22","Jd. Iv Centenário - Pq. Ibirapuera","3","0082BA","FFFFFF"
"5701-10","1","5701-10","Metrô Conceição - Term. áGua Espraiada","3","0082BA","FFFFFF"
"5702-10","1","5702-10","Refúgio Sta. Terezinha - Metrô Jabaquara","3","0082BA","FFFFFF"
"5705-10","1","5705-10","Term. Sacomã - Metrô Vergueiro","3","006341","FFFFFF"
"573A-10","1","573A-10","Metrô Bresser - Vl. Alpina","3","006341","FFFFFF"
"573H-10","1","573H-10","Hosp. Sapopemba - Metrô Bresser","3","006341","FFFFFF"
"573T-10","1","573T-10","Term. Sapopemba - Metrô Carrão","3","006341","FFFFFF"
"573T-31","1","573T-31","Term. Sapopemba - Metrô Carrão","3","006341","FFFFFF"
"574A-10","1","574A-10","Americanópolis - Lgo. Cambuci","3","0082BA","FFFFFF"
"574A-21","1","574A-21","Americanópolis - Metrô Vl. Mariana","3","0082BA","FFFFFF"
"574C-10","1","574C-10","São Mateus - Div. De São Caetano","3","006341","FFFFFF"
"574J-10","1","574J-10","Metrô Conceição - Term. Vl. Carrão","3","006341","FFFFFF"
"574R-10","1","574R-10","Term. Sapopemba - Metrô Belém","3","006341","FFFFFF"
"574W-10","1","574W-10","Jd. Walkiria - Metrô Belém","3","006341","FFFFFF"
"5752-10","1","5752-10","Vl. Missionária - Metrô Conceição","3","0082BA","FFFFFF"
"5757-10","1","5757-10","Cid. Júlia - Metrô Conceição","3","0082BA","FFFFFF"
"5757-51","1","5757-51","Pedreira - Metrô Conceição","3","0082BA","FFFFFF"
"5759-10","1","5759-10","Pq. Primavera - Metrô Conceição","3","0082BA","FFFFFF"
"5759-31","1","5759-31","Pq. Primavera - Metrô Conceição","3","0082BA","FFFFFF"
"575A-10","1","575A-10","Div. São Caetano - Shop. Metrô Tatuapé","3","006341","FFFFFF"
"575C-10","1","575C-10","Ipiranga - Vl Matias","3","006341","FFFFFF"
"576C-10","1","576C-10","Metrô Jabaquara - Term. Sto. Amaro","3","0082BA","FFFFFF"
"576M-10","1","576M-10","Vl. Clara - Pinheiros","3","0082BA","FFFFFF"
"577T-10","1","577T-10","Jd. Miriam - Metrô Ana Rosa","3","0082BA","FFFFFF"
"5791-10","1","5791-10","Eldorado - Metrô Vergueiro","3","0082BA","FFFFFF"
"5791-21","1","5791-21","Eldorado - Metrô Jabaquara","3","0082BA","FFFFFF"
"6000-10","1","6000-10","Term. Parelheiros - Term. Sto. Amaro","3","0082BA","FFFFFF"
"6001-10","1","6001-10","Term. Capelinha - Term. Sto. Amaro","3","782F40","FFFFFF"
"6002-10","1","6002-10","Cid. Dutra - Hosp. Pedreira","3","0082BA","FFFFFF"
"6003-10","1","6003-10","Term. Grajaú - Term. Varginha","3","0082BA","FFFFFF"
"6003-21","1","6003-21","Term. Varginha - Est. Mendes/vl. Natal","3","0082BA","FFFFFF"
"6006-10","1","6006-10","Jd. Herculano - Shop. Interlagos","3","782F40","FFFFFF"
"6007-10","1","6007-10","Term. Capelinha - Term. Sto. Amaro","3","782F40","FFFFFF"
"6008-10","1","6008-10","Jd. Planalto - Est. Sto. Amaro/guido Caloi","3","782F40","FFFFFF"
"6008-41","1","6008-41","Term. Jd. âNgela - Jd. Copacabana","3","782F40","FFFFFF"
"6010-10","1","6010-10","Chác. Sta. Maria - Term. Guarapiranga","3","782F40","FFFFFF"
"6012-10","1","6012-10","Pq. Independência - Jd. âNgela","3","782F40","FFFFFF"
"6012-31","1","6012-31","Pq. Independência - Jd. âNgela","3","782F40","FFFFFF"
"6013-10","1","6013-10","Jd. Nakamura - Term. Sto. Amaro","3","782F40","FFFFFF"
"6013-21","1","6013-21","Etec - Jd. âNgela","3","782F40","FFFFFF"
"6014-10","1","6014-10","Term. Jd. Jacira - Term. Sto. Amaro","3","782F40","FFFFFF"
"6015-10","1","6015-10","Vl. Calú - Jd. âNgela","3","782F40","FFFFFF"
"6016-10","1","6016-10","Jd. Noronha - Term. Grajaú","3","0082BA","FFFFFF"
"6016-41","1","6016-41","Jd. Porto Velho - Term. Grajaú","3","0082BA","FFFFFF"
"6017-10","1","6017-10","Jd. Nakamura - Jd. âNgela","3","782F40","FFFFFF"
"6019-10","1","6019-10","Term. Guarapiranga - Jd. Alfredo","3","782F40","FFFFFF"
"6020-10","1","6020-10","Chác. Bosque Do Sol - Parelheiros","3","0082BA","FFFFFF"
"6020-51","1","6020-51","Estr. Do Jusa - Parelheiros","3","0082BA","FFFFFF"
"6021-10","1","6021-10","Term. Varginha - Jd. Nova Era","3","0082BA","FFFFFF"
"6022-10","1","6022-10","Pq. Cerejeira - Jd. âNgela","3","782F40","FFFFFF"
"6026-10","1","6026-10","Jd. Icaraí - Term. Sto. Amaro","3","0082BA","FFFFFF"
"6027-10","1","6027-10","Jd. Grauna - Term. Sto. Amaro","3","0082BA","FFFFFF"
"6028-10","1","6028-10","Riviera - Est. Sto. Amaro/guido Caloi","3","782F40","FFFFFF"
"6030-10","1","6030-10","Unisa-campus 1 - Term. Sto. Amaro","3","0082BA","FFFFFF"
"6031-10","1","6031-10","Term. Grajaú - Est. Mendes/vl. Natal","3","0082BA","FFFFFF"
"6034-10","1","6034-10","Pq. Res. Cocaia - Term. Grajaú","3","0082BA","FFFFFF"
"6035-10","1","6035-10","Vl. Gilda - Sto. Amaro","3","782F40","FFFFFF"
"6035-21","1","6035-21","Vl. Gilda - Term. Guarapiranga","3","782F40","FFFFFF"
"6036-10","1","6036-10","Jd. Macedônia - Term. Capelinha","3","782F40","FFFFFF"
"6036-51","1","6036-51","Jd. Macedônia - Hosp. Campo Limpo","3","782F40","FFFFFF"
"6037-10","1","6037-10","Jd. Mitsutani - Term. Capelinha","3","782F40","FFFFFF"
"6039-10","1","6039-10","Valo Velho - Sto. Amaro","3","782F40","FFFFFF"
"6039-21","1","6039-21","Term. Capelinha - Cohab Jd. São Bento","3","782F40","FFFFFF"
"6041-10","1","6041-10","Jd. Jangadeiro - Sto. Amaro","3","782F40","FFFFFF"
"6041-21","1","6041-21","Term. João Dias - Jd. Monte Azul","3","782F40","FFFFFF"
"6042-10","1","6042-10","Jd. Três Estrelas - Sto. Amaro","3","782F40","FFFFFF"
"6042-21","1","6042-21","Term. Capelinha - Ceu Capão Redondo","3","782F40","FFFFFF"
"6042-22","1","6042-22","Jd. Vaz De Lima - Term. Capelinha","3","782F40","FFFFFF"
"6043-10","1","6043-10","Jd. Capelinha - Term. Sto. Amaro","3","782F40","FFFFFF"
"6044-10","1","6044-10","Jd. D. José - Term. Sto. Amaro","3","782F40","FFFFFF"
"6045-10","1","6045-10","Valo Velho - Sto. Amaro","3","782F40","FFFFFF"
"6045-21","1","6045-21","Valo Velho - Term. Capelinha","3","782F40","FFFFFF"
"6046-10","1","6046-10","Jd. São Bento Novo - Sto. Amaro","3","782F40","FFFFFF"
"6047-10","1","6047-10","Jd. Lídia - Sto. Amaro","3","782F40","FFFFFF"
"6048-10","1","6048-10","Capão Redondo - Sto. Amaro","3","782F40","FFFFFF"
"6049-10","1","6049-10","Valo Velho - Sto. Amaro","3","782F40","FFFFFF"
"6050-10","1","6050-10","Pq. Cocaia - Term. Grajaú","3","0082BA","FFFFFF"
"6051-10","1","6051-10","Jd. Itajaí - Term. Varginha","3","0082BA","FFFFFF"
"6051-31","1","6051-31","Jd. Itajaí - Term. Varginha","3","0082BA","FFFFFF"
"6052-10","1","6052-10","Jd. Sete De Setembro - Term. Varginha","3","0082BA","FFFFFF"
"6052-31","1","6052-31","Jd. Almeida Prado - Term. Varginha","3","0082BA","FFFFFF"
"6053-10","1","6053-10","Jd. Ellus - Term. Grajaú","3","0082BA","FFFFFF"
"6055-10","1","6055-10","Est. Mendes/vl. Natal - Shop. Interlagos (via Jd. São Bernardo)","3","0082BA","FFFFFF"
"6056-10","1","6056-10","Pq. Sta. Cecília - Term. Grajaú","3","0082BA","FFFFFF"
"6057-10","1","6057-10","Vl. Natal - Term. Grajaú","3","0082BA","FFFFFF"
"6058-10","1","6058-10","Jd. Noronha - Term. Varginha","3","0082BA","FFFFFF"
"6059-10","1","6059-10","Jd. Universal - Sto. Amaro","3","782F40","FFFFFF"
"605A-10","1","605A-10","Centro Paralimpico - Metrô Jabaquara","3","0082BA","FFFFFF"
"6061-10","1","6061-10","Jd. Marilda - Term. Grajaú","3","0082BA","FFFFFF"
"6062-10","1","6062-10","Term. Grajaú - Jd. Castro Alves","3","0082BA","FFFFFF"
"6062-51","1","6062-51","Jd. Castro Alves - Term. Sto. Amaro","3","0082BA","FFFFFF"
"6063-10","1","6063-10","Jd. Varginha - Term. Varginha","3","0082BA","FFFFFF"
"6063-21","1","6063-21","Jd. Novo Horizonte - Term. Varginha","3","0082BA","FFFFFF"
"6063-41","1","6063-41","Jd. Novo Marilda - Term. Varginha","3","0082BA","FFFFFF"
"6063-42","1","6063-42","Chác. Sto. Amaro - Term. Varginha","3","0082BA","FFFFFF"
"6063-43","1","6063-43","Vl. Da Paz - Term. Varginha","3","0082BA","FFFFFF"
"6069-10","1","6069-10","Jd. São Bernardo - Term. Sto. Amaro","3","0082BA","FFFFFF"
"606C-10","1","606C-10","Circular - Cantinho Do Céu","3","0082BA","FFFFFF"
"606Y-10","1","606Y-10","Est. Mendes/vl. Natal - Chác. Do Conde","3","0082BA","FFFFFF"
"6071-10","1","6071-10","Jd. Orion - Term. Sto. Amaro","3","0082BA","FFFFFF"
"6072-10","1","6072-10","Jd. São Nicolau - Term. Varginha","3","0082BA","FFFFFF"
"6072-21","1","6072-21","Jd. Iporã - Term. Varginha","3","0082BA","FFFFFF"
"6072-23","1","6072-23","Term. Varginha - Baln. São José","3","0082BA","FFFFFF"
"6073-10","1","6073-10","Jd. Sta. Terezinha - Term. Varginha","3","0082BA","FFFFFF"
"6074-10","1","6074-10","Jd. Gaivotas - Est. Jurubatuba","3","0082BA","FFFFFF"
"6075-10","1","6075-10","Jd. Rec. Campo Belo - Term. Varginha","3","0082BA","FFFFFF"
"6076-10","1","6076-10","Jd. Progresso - Term. Sto. Amaro","3","0082BA","FFFFFF"
"6076-41","1","6076-41","Jd. Satélite Ii - Term. Sto. Amaro","3","0082BA","FFFFFF"
"6078-10","1","6078-10","Cantinho Do Céu - Shop. Interlagos","3","0082BA","FFFFFF"
"607A-10","1","607A-10","Jd. Apurá - Socorro","3","0082BA","FFFFFF"
"607A-21","1","607A-21","Jd. Apurá - Est. Jurubatuba","3","0082BA","FFFFFF"
"607C-10","1","607C-10","Jd. Miriam - Itaim Bibi","3","0082BA","FFFFFF"
"607M-10","1","607M-10","Term. Grajaú - Term. áGua Espraiada","3","0082BA","FFFFFF"
"6080-10","1","6080-10","Jd. Lucélia - Shop. Interlagos","3","0082BA","FFFFFF"
"6083-10","1","6083-10","Jd. Eliana - Term. Grajaú","3","0082BA","FFFFFF"
"6084-10","1","6084-10","Jd. Chác. Do Sol - Term. Varginha","3","0082BA","FFFFFF"
"6091-10","1","6091-10","Vargem Grande - Term. Sto. Amaro","3","0082BA","FFFFFF"
"6091-21","1","6091-21","Jd. Silveira - Term. Sto. Amaro","3","0082BA","FFFFFF"
"6091-51","1","6091-51","Colônia - Term. Sto. Amaro","3","0082BA","FFFFFF"
"6092-10","1","6092-10","Jd. Das Pedras - Term. Grajaú","3","0082BA","FFFFFF"
"6093-10","1","6093-10","Vargem Grande - Term. Grajaú","3","0082BA","FFFFFF"
"6099-10","1","6099-10","Term. Grajaú - Divisa De Embu-guaçu","3","0082BA","FFFFFF"
"609F-10","1","609F-10","Chác. Santana - Term. Princ. Isabel","3","782F40","FFFFFF"
"609F-21","1","609F-21","Chác. Santana - Anhangabaú","3","782F40","FFFFFF"
"609J-10","1","609J-10","Aeroporto - Metrô São Judas","3","0082BA","FFFFFF"
"6110-10","1","6110-10","Conj. Hab. Palmares - Aeroporto","3","0082BA","FFFFFF"
"6115-10","1","6115-10","Cantinho Do Céu - Term. Grajaú","3","0082BA","FFFFFF"
"6115-41","1","6115-41","Pq. Res. Dos Lagos - Term. Grajaú","3","0082BA","FFFFFF"
"6116-10","1","6116-10","Jd. Prainha - Term. Grajaú","3","0082BA","FFFFFF"
"6118-10","1","6118-10","Jd. Icaraí - Term. Sto. Amaro","3","0082BA","FFFFFF"
"6120-10","1","6120-10","Jd. Lucélia - Term. Grajaú","3","0082BA","FFFFFF"
"6200-10","1","6200-10","Term. Sto. Amaro - Term. Bandeira","3","782F40","FFFFFF"
"6232-10","1","6232-10","Pinheiros/vila Ida  - Metrô Barra Funda","3","FF671F","000000"
"6250-10","1","6250-10","Jd. Jaqueline - Term. Bandeira","3","FF671F","000000"
